"facility.id","year","facility.name","city","state","zip","region","census","n.discharge","cost.charge.ratio","wage.index","rural","dsh","ownership","teaching","teaching.yn","freestanding","population.severity","bedsores.v1","bedsores.v2","cauti","readmit30","falls","cdi","home","pt.flu","functional","hc.flu","mspb","cauti.grade","readmit30.grade","cdi.grade","home.grade","cauti.good","readmit30.good","cdi.good","home.good"
"140063",2017,"RUSH OAK PARK HOSPITAL","OAK PARK","IL","60304","5",4,69,0.61,1.04,0,0.09,"N",0,0,0,0.98,0,NA,NA,13.13,NA,NA,NA,100,NA,97,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140063",2018,"RUSH OAK PARK HOSPITAL","OAK PARK","IL","60304","5",4,44,0.79,1.05,0,0.14,"N",0,0,0,1.02,NA,0,NA,NA,0,NA,65.87,NA,100,NA,0.94,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1
"140065",2016,"PAULSON REHAB NETWORK INPATIENT REHABILITATION UNI","LAGRANGE","IL","60525","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140065",2017,"PAULSON REHAB NETWORK INPATIENT REHABILITATION UNI","LAGRANGE","IL","60525","5",4,201,0.44,1.04,0,0,"N",0,0,0,1.07,0.9,NA,NA,13.38,NA,0.75,NA,98.6,NA,100,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140065",2018,"PAULSON REHAB NETWORK INPATIENT REHABILITATION UNI","LAGRANGE","IL","60525","5",4,358,0.53,1.05,0,0.04,"N",0,0,0,1.02,NA,1.7,NA,NA,0,0.97,68.27,NA,100,NA,0.86,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"140067",2016,"SAINT FRANCIS MEDICAL CENTER","PEORIA","IL","61637","5",4,274,0.33,0.86,0,0.16,"N",0.11,1,0,1.42,0.9,NA,NA,13.79,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140067",2017,"SAINT FRANCIS MEDICAL CENTER","PEORIA","IL","61637","5",4,246,0.32,0.87,0,0.22,"N",0.11,1,0,1.35,0,NA,0,15.21,NA,0,NA,89.7,NA,88,NA,"No Different than the National Benchmark","Worse than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"140067",2018,"SAINT FRANCIS MEDICAL CENTER","PEORIA","IL","61637","5",4,272,0.34,0.89,0,0.24,"N",0.12,1,0,1.37,NA,0,0,NA,0,NA,70.85,NA,100,NA,1,"No Different than the National Benchmark",NA,NA,"Better than the National Rate",0,NA,NA,1
"140075",2016,"MICHAEL REESE HOSPITAL","CHICAGO","IL","60616","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140082",2016,"WEISS MEMORIAL HOSPITAL","CHICAGO","IL","60640","5",4,207,0.44,1.04,0,0.35,"P",0,0,0,1.09,1.6,NA,NA,13.71,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140082",2017,"WEISS MEMORIAL HOSPITAL","CHICAGO","IL","60640","5",4,166,0.41,1.04,0,0.37,"P",0,0,0,1.16,1.2,NA,NA,13.77,NA,NA,NA,100,NA,79,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140082",2018,"WEISS MEMORIAL HOSPITAL","CHICAGO","IL","60640","5",4,125,0.42,1.05,0,0.35,"P",0,0,0,1.21,NA,3,NA,NA,0,NA,60.68,NA,100,NA,1,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"140091",2016,"CARLE FOUNDATION HOSPITAL","URBANA","IL","61801","5",4,119,0.34,0.91,0,0.25,"N",0,0,0,1.1,1.3,NA,NA,11.63,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140091",2017,"CARLE FOUNDATION HOSPITAL","URBANA","IL","61801","5",4,98,0.26,0.99,0,0.27,"N",0,0,0,1.17,0,NA,NA,12.61,NA,0,NA,97.2,NA,90,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"140091",2018,"CARLE FOUNDATION HOSPITAL","URBANA","IL","61801","5",4,96,0.27,0.92,0,0.28,"N",0,0,0,1.16,NA,0,NA,NA,0,0.44,63.66,NA,99.3,NA,0.94,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140100",2016,"MIDWESTERN REGION MED CENTER","ZION","IL","60099","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140113",2016,"PROVENA COVENANT MEDICAL CENTER REHAB","URBANA","IL","61801","5",4,293,0.36,0.91,0,0.1,"N",0,0,0,1.04,1.5,NA,NA,14.54,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140113",2017,"PROVENA COVENANT MEDICAL CENTER REHAB","URBANA","IL","61801","5",4,251,0.33,0.99,0,0.11,"N",0,0,0,1.14,0.6,NA,NA,14.53,NA,2.07,NA,91,NA,92,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140113",2018,"OSF HEART OF MARY MEDICAL CTR","URBANA","IL","61801","5",4,245,0.31,0.92,0,0.09,"N",0,0,0,1.18,NA,0.7,NA,NA,0,1.25,57.94,NA,100,NA,1.07,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140114",2016,"SWEDISH COVENANT HOSPITAL","CHICAGO","IL","60625","5",4,204,0.21,1.04,0,0.25,"N",0,0,0,1.23,0,NA,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"140114",2017,"SWEDISH COVENANT HOSPITAL","CHICAGO","IL","60625","5",4,179,0.2,1.04,0,0.27,"N",0,0,0,1.18,0.6,NA,NA,13.41,NA,0.76,NA,97,NA,97,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140114",2018,"SWEDISH COVENANT HOSPITAL","CHICAGO","IL","60625","5",4,164,0.2,1.05,0,0.3,"N",0,0,0,1.22,NA,0.3,NA,NA,0,0.51,62.96,NA,100,NA,0.96,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140116",2016,"CENTEGRA HOSPITAL - MCHENRY","MCHENRY","IL","60050","5",4,316,0.46,1.04,0,0.04,"N",0,0,0,1.13,1.4,NA,NA,11.87,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140116",2017,"CENTEGRA HOSPITAL - MCHENRY","MCHENRY","IL","60050","5",4,370,0.46,1.04,0,0.03,"N",0,0,0,1.13,1.1,NA,0.94,12.7,NA,0.95,NA,90.1,NA,96,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"140116",2018,"CENTEGRA HOSPITAL - MCHENRY","MCHENRY","IL","60050","5",4,350,0.44,1.05,0,0.05,"N",0,0,0,1.21,NA,1.1,0,NA,1.4,0,54.79,NA,100,NA,1.01,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"140117",2016,"RESURRECTION MEDICAL CENTER","CHICAGO","IL","60631","5",4,858,0.27,1.04,0,0.03,"N",0,0,0,1.14,0.9,NA,NA,12.72,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140117",2017,"PRESENCE RESURRECTION MEDICAL CENTER","CHICAGO","IL","60631","5",4,860,0.25,1.04,0,0.05,"N",0,0,0,1.16,0.2,NA,1.4,12.72,NA,1.03,NA,95.8,NA,95,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"140117",2018,"PRESENCE RESURRECTION MEDICAL CENTER","CHICAGO","IL","60631","5",4,772,0.26,1.05,0,0.02,"N",0,0,0,1.2,NA,0,0.65,NA,0.3,0.43,61.68,NA,100,NA,1.07,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"140119",2016,"JOHNSTON R BOWMAN HEALTH CTR.","CHICAGO","IL","60612","5",4,587,0.34,1.04,0,0.3,"N",0.04,1,0,1.04,0.2,NA,NA,13.31,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140119",2017,"JOHNSTON R BOWMAN HEALTH CTR.","CHICAGO","IL","60612","5",4,580,0.33,1.04,0,0.23,"N",0.02,1,0,1.02,0.5,NA,NA,13.46,NA,0.7,NA,99.4,NA,88,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140119",2018,"JOHNSTON R BOWMAN HEALTH CTR.","CHICAGO","IL","60612","5",4,595,0.36,1.05,0,0.26,"N",0.04,1,0,1.06,NA,0,NA,NA,0.2,0.65,57.73,NA,99.8,NA,0.97,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140122",2016,NA,NA,NA,NA,NA,3,269,0.43,1.04,0,0.06,"N",0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140122",2017,NA,NA,NA,NA,NA,3,68,0.44,1.04,0,0.06,"N",0,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140125",2016,"GATEWAY REGIONAL MEDICAL CTR","GRANITE CITY","IL","62040","5",4,62,0.22,0.94,0,0.18,"P",0,0,0,1.18,0,NA,NA,13.31,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140125",2017,"GATEWAY REGIONAL MEDICAL CTR","GRANITE CITY","IL","62040","5",4,52,0.24,0.93,0,0.27,"P",0,0,0,1.17,0,NA,NA,13.17,NA,NA,NA,100,NA,77,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"140125",2018,"GATEWAY REGIONAL MEDICAL CTR","GRANITE CITY","IL","62040","5",4,87,0.17,0.92,0,0.24,"P",0,0,0,1.13,NA,0,NA,NA,0,NA,59.65,NA,100,NA,1,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"140127",2016,"BROMENN REGIONAL MEDICAL CENTER","BLOOMINGTON","IL","61702","5",4,168,0.53,0.92,0,0.06,"N",0,0,0,1.15,0,NA,NA,13.77,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140127",2017,"BROMENN REGIONAL MEDICAL CENTER","BLOOMINGTON","IL","61702","5",4,168,0.51,0.91,0,0.11,"N",0,0,0,1.06,0.8,NA,NA,13.32,NA,NA,NA,99.1,NA,100,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"140127",2018,"BROMENN REGIONAL MEDICAL CENTER","BLOOMINGTON","IL","61702","5",4,169,0.5,0.92,0,0.09,"N",0,0,0,1.11,NA,0,NA,NA,0,1.36,57.93,NA,100,NA,0.93,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140133",2016,"HOLY CROSS HOSPITAL","CHICAGO","IL","60629","5",4,343,0.35,1.04,0,0.28,"N",0,0,0,1.08,0.7,NA,NA,13.52,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140133",2017,"HOLY CROSS HOSPITAL","CHICAGO","IL","60629","5",4,210,0.38,1.04,0,0.39,"N",0,0,0,1.08,0,NA,NA,13.95,NA,0.42,NA,96.3,NA,85,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140133",2018,"HOLY CROSS HOSPITAL","CHICAGO","IL","60629","5",4,151,0.37,1.05,0,0.48,"N",0,0,0,1.14,NA,0,NA,NA,0,0.35,59.24,NA,97.2,NA,0.96,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140135",2016,"DECATUR MEMORIAL HOSPITAL","DECATUR","IL","62526","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140135",2017,"DECATUR MEMORIAL HOSPITAL","DECATUR","IL","62526","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140135",2018,"DECATUR MEMORIAL HOSPITAL","DECATUR","IL","62526","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140148",2016,"MEMORIAL MEDICAL CENTER","SPRINGFIELD","IL","62781","5",4,251,0.43,0.91,0,0.18,"N",0.05,1,0,1.24,0.6,NA,NA,13.54,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140148",2017,"MEMORIAL MEDICAL CENTER","SPRINGFIELD","IL","62781","5",4,229,0.41,0.91,0,0.2,"N",0.03,1,0,1.17,1.8,NA,NA,12.73,NA,0.57,NA,94.8,NA,96,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"140148",2018,"MEMORIAL MEDICAL CENTER","SPRINGFIELD","IL","62781","5",4,239,0.45,0.92,0,0.21,"N",0.04,1,0,1.03,NA,2.1,NA,NA,0,0.61,61.67,NA,100,NA,0.88,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140150",2016,"UNIVERSITY OF ILLINOIS MEDICAL CENTER AT CHICAGO","CHICAGO","IL","60612","5",4,132,0.53,1.04,0,0.49,"G",0,0,0,1.09,0,NA,NA,12.43,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140150",2017,"UNIVERSITY OF ILLINOIS MEDICAL CENTER AT CHICAGO","CHICAGO","IL","60612","5",4,97,0.57,1.04,0,0.5,"G",0,0,0,1.15,0,NA,NA,13.1,NA,0.9,NA,98.1,NA,85,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"140150",2018,"UNIVERSITY OF ILLINOIS MEDICAL CENTER AT CHICAGO","CHICAGO","IL","60612","5",4,76,0.51,1.05,0,0.58,"G",0,0,0,1.16,NA,0,NA,NA,0,1.1,60.57,NA,100,NA,0.98,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140158",2016,"MERCY HOSPITAL REHABILITATION UNIT","CHICAGO","IL","60616","5",4,252,0.62,1.04,0,0.33,"N",0,0,0,1.08,1.1,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140158",2017,"MERCY HOSPITAL REHABILITATION UNIT","CHICAGO","IL","60616","5",4,222,0.58,1.04,0,0.27,"N",0,0,0,1.1,0.6,NA,NA,12.58,NA,3.02,NA,29.9,NA,92,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"140158",2018,"MERCY HOSPITAL REHABILITATION UNIT","CHICAGO","IL","60616","5",4,217,0.58,1.05,0,0.29,"N",0,0,0,1.17,NA,0.3,NA,NA,0.3,1.61,63.23,NA,99.7,NA,0.89,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140166",2016,"ST MARYS HOSPITAL","DECATUR","IL","62521","5",4,342,0.3,0.79,0,0.09,"N",0,0,0,1.04,1,NA,NA,13.17,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"140166",2017,"ST MARYS HOSPITAL","DECATUR","IL","62521","5",4,275,0.33,0.82,0,0.07,"N",0,0,0,1.1,0.3,NA,NA,13.31,NA,0,NA,99.4,NA,86,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140166",2018,"ST MARYS HOSPITAL","DECATUR","IL","62521","5",4,263,0.32,0.81,0,0.08,"N",0,0,0,1.12,NA,0.6,NA,NA,0,0,66.74,NA,97.8,NA,0.94,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"140172",2016,"ST. JAMES HOSPITAL","CHICAGO HEIGHTS","IL","60411","5",4,243,0.37,1.04,0,0.09,"P",0.08,1,0,1.17,0,NA,NA,14.52,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140172",2017,"ST. JAMES HOSPITAL","CHICAGO HEIGHTS","IL","60411","5",4,202,0.38,1.04,0,0.13,"P",0.09,1,0,1.13,0,NA,NA,14.27,NA,NA,NA,100,NA,90,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140172",2018,"ST. JAMES HOSPITAL","CHICAGO HEIGHTS","IL","60411","5",4,181,0.38,1.05,0,0.11,"P",0.1,1,0,1.17,NA,0,NA,NA,0,1.64,60.76,NA,99.5,NA,0.98,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140180",2016,"ST MARY AND ST ELIZABETH MED CTR","CHICAGO","IL","60622","5",4,134,0.31,1.04,0,0.45,"N",0,0,0,1.21,0.6,NA,NA,13.44,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140180",2017,"ST MARY AND ST ELIZABETH MED CTR","CHICAGO","IL","60622","5",4,88,0.28,1.04,0,0.52,"N",0,0,0,1.29,0.7,NA,NA,13.9,NA,NA,NA,96.2,NA,51,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140180",2018,"ST MARY AND ST ELIZABETH MED CTR","CHICAGO","IL","60622","5",4,87,0.3,1.05,0,0.59,"N",0,0,0,1.18,NA,0,NA,NA,0,0,67.63,NA,100,NA,0.84,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"140182",2016,"ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","CHICAGO","IL","60657","5",4,178,0.35,1.04,0,0.16,"N",0,0,0,1.07,0.6,NA,NA,12.41,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140182",2017,"ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","CHICAGO","IL","60657","5",4,150,0.35,1.04,0,0.26,"N",0,0,0,1.19,0.6,NA,NA,13.24,NA,0.79,NA,96.3,NA,96,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140182",2018,"ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","CHICAGO","IL","60657","5",4,139,0.34,1.05,0,0.23,"N",0,0,0,1.08,NA,0.5,NA,NA,0,0.92,61.98,NA,100,NA,0.95,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140186",2016,"RIVERSIDE MEDICAL CENTER","KANKAKEE","IL","60901","5",4,489,0.52,0.96,0,0.06,"N",0,0,0,1.2,0.5,NA,NA,13.31,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140186",2017,"RIVERSIDE MEDICAL CENTER","KANKAKEE","IL","60901","5",4,541,0.45,0.88,0,0.1,"N",0,0,0,1.22,0.4,NA,0,13.9,NA,3.41,NA,82.8,NA,81,NA,"No Different than the National Benchmark","Worse than the National Rate","Worse than the National Benchmark",NA,0,0,0,NA
"140186",2018,"RIVERSIDE MEDICAL CENTER","KANKAKEE","IL","60901","5",4,587,0.4,0.93,0,0.08,"N",0,0,0,1.22,NA,0.3,0.9,NA,0,0.76,68.48,NA,100,NA,0.98,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"140187",2016,"ST. ELIZABETH HOSPITAL REHAB","BELLEVILLE","IL","62220","5",4,246,0.36,0.94,0,0.13,"N",0,0,0,1.07,0,NA,NA,13.25,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"140187",2017,"ST. ELIZABETH HOSPITAL REHAB","BELLEVILLE","IL","62220","5",4,229,0.36,0.93,0,0.16,"N",0,0,0,0.99,2,NA,NA,13.82,NA,2.76,NA,98.6,NA,100,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140187",2018,"ST. ELIZABETH HOSPITAL REHAB","O'FALLON","IL","62269","5",4,218,0.39,0.92,0,0.17,"N",0,0,0,1.02,NA,0.7,NA,NA,0,0,58.48,NA,100,NA,0.88,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140191",2016,"INGALLS MEMORIAL HOSPITAL","HARVEY","IL","60426","5",4,488,0.55,1.04,0,0.08,"N",0,0,0,1.15,1.2,NA,NA,13.85,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140191",2017,"INGALLS MEMORIAL HOSPITAL","HARVEY","IL","60426","5",4,422,0.55,1.04,0,0.1,"N",0,0,0,1.09,0,NA,NA,14.38,NA,0,NA,90.2,NA,63,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140191",2018,"INGALLS MEMORIAL HOSPITAL","HARVEY","IL","60426","5",4,412,0.55,1.05,0,0.07,"N",0,0,0,1.15,NA,0.5,NA,NA,0,1.56,54.94,NA,100,NA,1.05,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140208",2016,"ADVOCATE CHRIST MEDICAL CENTER","OAK LAWN","IL","60453","5",4,477,0.44,1.04,0,0.11,"N",0,0,0,1.29,0.6,NA,NA,12.18,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140208",2017,"ADVOCATE CHRIST MEDICAL CENTER","OAK LAWN","IL","60453","5",4,469,0.45,1.04,0,0.08,"N",0,0,0,1.25,0.5,NA,0.75,13.36,NA,1.56,NA,98.6,NA,98,NA,"No Different than the National Benchmark","No Different than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"140208",2018,"ADVOCATE CHRIST MEDICAL CENTER","OAK LAWN","IL","60453","5",4,464,0.44,1.05,0,0.06,"N",0,0,0,1.26,NA,0.1,NA,NA,0,1.3,59.84,NA,100,NA,1.03,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"140209",2016,"UNITYPOINT HEALTH METHODIST/PROCTOR","PEORIA","IL","61636","5",4,489,0.35,0.86,0,0.1,"N",0,0,0,1.17,0,NA,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140209",2017,"UNITYPOINT HEALTH METHODIST/PROCTOR","PEORIA","IL","61636","5",4,432,0.32,0.87,0,0.07,"N",0,0,0,1.18,0,NA,NA,12.05,NA,1.13,NA,95.3,NA,95,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"140209",2018,"UNITYPOINT HEALTH METHODIST/PROCTOR","PEORIA","IL","61636","5",4,379,0.33,0.89,0,0.09,"N",0,0,0,1.27,NA,0,NA,NA,0,0.82,66.24,NA,100,NA,0.99,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"140213",2016,"SILVER CROSS HOSPITAL","NEW LENOX","IL","60451","5",4,402,0.63,1.04,0,0.02,"N",0,0,0,1.12,2.4,NA,NA,15.03,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140213",2017,"SILVER CROSS HOSPITAL","NEW LENOX","IL","60451","5",4,410,0.64,1.04,0,0.05,"N",0,0,0,1.19,0.2,NA,NA,15.09,NA,1.46,NA,98.3,NA,62,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"140213",2018,"SILVER CROSS HOSPITAL","NEW LENOX","IL","60451","5",4,407,0.62,1.05,0,0.04,"N",0,0,0,1.25,NA,0.1,NA,NA,0.2,0.24,65.26,NA,100,NA,0.99,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"140217",2016,"PROVENA ST JOSEPH HOSPITAL","ELGIN","IL","60123","5",4,1041,0.31,1.04,0,0.02,"N",0,0,0,1.08,0.6,NA,NA,12.61,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"140217",2017,"PRESENCE ST JOSEPH - ELGIN","ELGIN","IL","60123","5",4,1043,0.31,1.03,0,0.03,"N",0,0,0,1.06,0.2,NA,0.66,12.57,NA,2.22,NA,92,NA,94,NA,"No Different than the National Benchmark","Better than the National Rate","Worse than the National Benchmark",NA,0,1,0,NA
"140217",2018,"PRESENCE ST JOSEPH - ELGIN","ELGIN","IL","60123","5",4,1064,0.29,1.03,0,0.01,"N",0,0,0,1.1,NA,0.1,0,NA,0,0.86,62.15,NA,100,NA,0.99,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"140223",2016,"ADVOCATE LUTHERAN GENERAL HOSPITAL","PARK RIDGE","IL","60068","5",4,538,0.42,1.04,0,0.12,"N",0,0,0,1.04,0.3,NA,NA,13.52,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140223",2017,"ADVOCATE LUTHERAN GENERAL HOSPITAL","PARK RIDGE","IL","60068","5",4,628,0.4,1.04,0,0.1,"N",0,0,0,1.1,0.3,NA,0.95,13.12,NA,1.02,NA,82.8,NA,100,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"140223",2018,"ADVOCATE LUTHERAN GENERAL HOSPITAL","PARK RIDGE","IL","60068","5",4,612,0.36,1.05,0,0.1,"N",0,0,0,1.1,NA,0.1,0.6,NA,0.2,0.64,65.43,NA,100,NA,0.94,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"140224",2016,"ST JOSEPH HOSPITAL","CHICAGO","IL","60657","5",4,155,0.39,1.04,0,0.17,"N",0,0,0,1.12,0.8,NA,NA,14.42,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140224",2017,"ST JOSEPH HOSPITAL","CHICAGO","IL","60657","5",4,108,0.35,1.04,0,0.14,"N",0,0,0,1.16,0.6,NA,NA,13.82,NA,NA,NA,96.7,NA,100,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"140224",2018,"ST JOSEPH HOSPITAL","CHICAGO","IL","60657","5",4,90,0.47,1.05,0,0.05,"N",0,0,0,1.19,NA,0,NA,NA,0,NA,69.29,NA,100,NA,0.98,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1
"140239",2016,"ROCKFORD MEMORIAL HOSPITAL","ROCKFORD","IL","61103","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140239",2017,"ROCKFORD MEMORIAL HOSPITAL","ROCKFORD","IL","61103","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
